ENTREZ_ID,GENESYMBOLS
19648,NPQ1
19649,KCS16
19650,AT5G45540
19651,AT5G11020
19652,AT3G50400
19653,AT5G01050
19654,AT2G46455
19655,EIF2 GAMMA
19656,AT3G20370
19657,HB31
19658,PRMT3
19659,AT3G21540
19660,AT1G17850
19661,MYB54
19662,AT4G01130
19663,AT1G66480
19664,AT5G06550
19665,AT1G55750
19666,TGA4
19667,WRKY29
19668,MYB14
19669,CESA9
19670,CESA4
19671,AT3G13230
19672,PTAC12
19673,AT1G13730
19674,AT1G52360
19675,POK1
19676,MCM4
19677,AT3G01400
19678,ECH2
19679,UBC32
19680,RPT5A
19681,TRS120
19682,AT4G24810
19683,GAMMA-H2AX
19684,RPL36
19685,LCBK1
19686,AT1G52320
19687,FUT11
19688,GLYI4
19689,AT1G02630
19690,AT5G64230
19691,AT3G15760
19692,GLR2.5
19693,AT3G13990
19694,AT1G77730
19695,AT5G51160
19696,SAT32
19697,MMP
19698,AT1G01980
19699,PEX6
19700,TLP11
19701,AT4G24550
19702,IRT3
19703,AT4G29680
19704,LSMT-L
19705,AT5G66930
19706,UKL4
19707,AT1G54680
19708,SGP1
19709,AT5G05640
19710,AT5G64160
19711,AT3G05400
19712,AT1G05990
19713,PMH1
19714,CYP709B2
19715,AT4G05360
19716,AT3G02640
19717,AT5G02540
19718,AT1G15810
19719,GRP9
19720,AT4G02030
19721,AT2G32020
19722,AT4G31880
19723,AT1G08610
19724,AT2G19870
19725,PAI3
19726,AT5G45590
19727,GAMMA-ADAPTIN 1
19728,NAC083
19729,AT4G23860
19730,ERCC1
19731,AT3G16940
19732,AT3G20820
19733,emb2739
19734,RD19
19735,AT3G33530
19736,RPL22
19737,LHCB4.2
19738,ABCB29
19739,AT5G65180
19740,cICDH
19741,AT4G13100
19742,AT1G27060
19743,ERF12
19744,TLP3
19745,PHT4;1
19746,TIM17-2
19747,AT2G34580
19748,AT3G21460
19749,RLP24
19750,GPAT1
19751,AT4G39364
19752,AT5G07340
19753,AT4G11393
19754,HEME2
19755,UBC25
19756,AT4G02880
19757,AT3G28958
19758,AT1G12805
19759,AT4G27620
19760,AT1G49570
19761,RD26
19762,EER4
19763,AT5G24316
19764,AT5G45630
19765,dNK
19766,AT5G35200
19767,RHS13
19768,CYP86A1
19769,AT5G44582
19770,AT1G53180
19771,AT4G24340
19772,AT4G32700
19773,AT4G32160
19774,bHLH11
19775,AT3G26370
19776,CYC3B
19777,AT1G70100
19778,DML2
19779,AT3G53630
19780,AT1G61840
19781,AT1G72840
19782,BAM3
19783,SOL1
19784,DEL1
19785,AT5G05990
19786,AT1G06720
19787,KNAT6
19788,AT2G21830
19789,PTP1
19790,AT1G65270
19791,SPD1
19792,AT5G01160
19793,AT5G45840
19794,ATL4
19795,ATU2AF35A
19796,RHA1B
19797,AT1G64410
19798,ALDH7B4
19799,PCFS4
19800,AT4G33150
19801,AT5G44255
19802,AT5G38900
19803,AT5G28230
19804,FBP
19805,AT1G62910
19806,UBP24
19807,AT1G21150
19808,NUDT6
19809,AT2G41870
19810,AT1G28070
19811,ELF7
19812,SYN4
19813,AT3G03560
19814,ABI1
19815,NUDT21
19816,NAGK
19817,ZAT6
19818,AT4G11800
19819,AT2G01720
19820,ACS12
19821,AT1G75900
19822,SWEET7
19823,AT3G05860
19824,NAC085
19825,AT2G38070
19826,AT4G30170
19827,BGLU24
19828,AT4G11845
19829,CFM2
19830,AT1G51920
19831,EMB3006
19832,MPK10
19833,AT1G74460
19834,PRAF1
19835,AT2G42730
19836,AT5G38930
19837,AT1G14040
19838,PLP8
19839,HP6
19840,AT5G59020
19841,AT5G39840
19842,AT4G29690
19843,NUA
19844,PLE
19845,AT1G31150
19846,CYCA1;1
19847,AT1G73850
19848,AT1G64600
19849,IRX9
19850,AT1G27461
19851,RIC2
19852,AT5G60150
19853,NFD5
19854,TAF13
19855,AT3G14067
19856,AT4G38930
19857,AT5G06120
19858,AT4G34412
19859,ALDH6B2
19860,CSLC6
19861,AT5G60160
19862,AT5G66840
19863,RPK1
19864,AT1G66920
19865,PDF1.4
19866,CCB4
19867,AT1G36380
19868,CH1
19869,AIR12
19870,LCV2
19871,RLP51
19872,UKL3
19873,EOL1
19874,ENGase85B
19875,TRM9
19876,AT1G55770
19877,ALATS
19878,AT3G28140
19879,AT3G07320
19880,AT3G30770
19881,AT5G55960
19882,ARF6
19883,AT1G32090
19884,SUVH1
19885,ATS2
19886,AT2G19630
19887,NHO1
19888,NAC074
19889,AT2G26680
19890,SLK1
19891,AT3G07425
19892,AT1G68110
19893,AT2G23540
19894,AT5G42510
19895,AT2G17590
19896,IPT5
19897,AT2G31345
19898,AT2G27790
19899,AT4G22110
19900,TPX2
19901,AT2G31985
19902,HMA5
19903,MEE8
19904,AT1G14185
19905,AT1G01920
19906,TBL3
19907,AT3G56120
19908,LINC2
19909,AT3G52170
19910,AT2G22590
19911,AT5G06270
19912,ETG1
19913,AT3G04485
19914,AT2G39630
19915,AT5G51010
19916,AT5G44250
19917,AT5G17250
19918,ATR1
19919,SOS5
19920,AT3G01750
19921,AT4G14520
19922,AT5G62610
19923,WOX2
19924,AT5G41761
19925,GLYI7
19926,NRPB2
19927,ARF16
19928,AT5G46160
19929,AT5G61360
19930,AT1G58220
19931,AT1G76590
19932,AT5G20660
19933,FUS9
19934,ESB1
19935,CSLD2
19936,CHX17
19937,ALD1
19938,AT2G13910
19939,AT5G55560
19940,AT5G24620
19941,PERK9
19942,AT1G11040
19943,AT3G01720
19944,AT5G08690
19945,AT1G01500
19946,ZW18
19947,AT4G03610
19948,FER1
19949,AT1G03540
19950,AT4G33945
19951,AT2G15060
19952,AT5G02350
19953,AT1G12120
19954,ARP1
19955,AT3G62500
19956,MYB121
19957,WRKY40
19958,AT1G29550
19959,GUS3
19960,CS26
19961,AT5G59490
19962,AT1G61590
19963,AT1G73620
19964,AT5G44350
19965,AT1G64100
19966,AT1G36430
19967,AT1G67035
19968,SAUR20
19969,AT1G01150
19970,GHR1
19971,AT4G22505
19972,AT4G01260
19973,AT1G77030
19974,DRS1
19975,SYN3
19976,CYCB1;4
19977,AT3G27640
19978,AT1G33055
19979,BIM3
19980,AT3G23255
19981,AT3G07310
19982,GNC
19983,AT4G27610
19984,AT1G30130
19985,AT5G48940
19986,SYP23
19987,AT4G00170
19988,AT1G75800
19989,AT3G14075
19990,AT2G29320
19991,AT1G78030
19992,AT5G60190
19993,HEMB1
19994,LCB2
19995,RAP2.4
19996,FRO3
19997,AT1G53625
19998,AT1G51570
19999,SVR1
20000,ABO1
20001,AT2G38695
20002,OFP3
20003,AT1G18090
20004,AT1G64610
20005,STT3A
20006,AT5G45570
20007,CYP76G1
20008,AT5G52670
20009,AT5G26690
20010,LAC17
20011,AT1G52330
20012,RRTF1
20013,AT3G54580
20014,AT1G07175
20015,AT4G09160
20016,GSTU24
20017,QQS
20018,SIAR1
20019,MGP
20020,AT3G07290
20021,AT4G36610
20022,AT3G20850
20023,AT5G54040
20024,AT3G02650
20025,HDA3
20026,WAKL1
20027,IMK2
20028,AT4G22517
20029,ENOC
20030,AT2G17630
20031,SEH
20032,DGD2
20033,IKU1
20034,AT1G03520
20035,AT3G01560
20036,AT4G39420
20037,AT3G60040
20038,FRS5
20039,SUO
20040,UBP14
20041,AT2G01820
20042,IYO
20043,ARABIDILLO-2
20044,AT5G49710
20045,AT4G17914
20046,AT5G07360
20047,AT5G49470
20048,AT1G02290
20049,TOPP7
20050,PER64
20051,GRF2
20052,AT3G07600
20053,AT3G02840
20054,FLS3
20055,AT5G38870
20056,AT4G16220
20057,INO80
20058,AT4G00420
20059,TFIIS
20060,BBX21
20061,AT3G42783
20062,AT5G55140
20063,BUB3.2
20064,AT3G28923
20065,AT1G68620
20066,AT3G56880
20067,AT1G07128
20068,ABCF3
20069,AT3G62360
20070,AT4G36550
20071,AT1G27880
20072,AT3G23620
20073,AT4G30320
20074,PRMT6
20075,IQD29
20076,AT4G08867
20077,CYP78A5
20078,AT5G44306
20079,RTFL9
20080,MYB105
20081,MYB52
20082,AT5G59240
20083,TSO1
20084,CYCA2;4
20085,HA7
20086,AT4G22230
20087,AT2G41670
20088,PPR336
20089,ATSMC2
20090,PIL5
20091,CLV1
20092,AT4G08455
20093,AT3G51050
20094,APS4
20095,LPLAT2
20096,AT5G01880
20097,AT5G36210
20098,AT5G13030
20099,RPL14
20100,AT5G62770
20101,AT4G34840
20102,AT1G04030
20103,AT4G26400
20104,AT1G54095
20105,BCAT-1
20106,AT2G01070
20107,AT3G57980
20108,TCP14
20109,AT2G36680
20110,RTFL12
20111,MIOX2
20112,AT5G28610
20113,AT1G68940
20114,AT1G54120
20115,GATA27
20116,AT3G46370
20117,EDA40
20118,ASA1
20119,ERD14
20120,IBM1
20121,AT3G01520
20122,AT3G44120
20123,AT3G58060
20124,BAS1
20125,ABCB2
20126,GDPD2
20127,BGLU22
20128,AT1G50720
20129,TCP24
20130,AT4G36700
20131,AT5G65170
20132,FANCF
20133,CYP716A2
20134,AO1
20135,AT5G43175
20136,AT3G50230
20137,CASP
20138,AT5G66090
20139,HDA14
20140,VSR5
20141,AT1G58602
20142,AT1G09460
20143,AT1G14240
20144,AT5G10130
20145,AT1G30580
20146,AT1G30730
20147,Haspin
20148,AT2G41780
20149,MYB29
20150,MCM3
20151,PCS2
20152,AT2G02370
20153,CDS2
20154,SKIP6
20155,AT5G57655
20156,TRH1
20157,AT5G49440
20158,AT5G58660
20159,AT1G06050
20160,STO
20161,NFD4
20162,AT4G01610
20163,WES1
20164,KT1
20165,AT1G63490
20166,ETO1
20167,RPS15
20168,PEX19-2
20169,AT4G33160
20170,AT3G09410
20171,TAPX
20172,APTX
20173,AT3G53940
20174,AT1G63730
20175,MEF7
20176,AT5G61910
20177,SRF4
20178,AT1G11125
20179,PROPEP2
20180,AT1G64460
20181,AT5G24260
20182,AT2G07360
20183,PRE1
20184,MIA40
20185,AT4G28080
20186,ABCG14
20187,AT4G39680
20188,BSK10
20189,AT1G10400
20190,CYCP4;2
20191,SDR2
20192,AT2G38390
20193,ALPHA-VPE
20194,AT1G14490
20195,KUOX1
20196,AT1G63150
20197,WRKY54
20198,AT1G29820
20199,AT1G07280
20200,CXE18
20201,AT5G23460
20202,AT5G44230
20203,HIK
20204,AT1G20640
20205,TRFL1
20206,AT5G59400
20207,CKL2
20208,G18F
20209,ATH9
20210,AT1G78140
20211,AT4G40030
20212,NPC1
20213,UBP2
20214,BCDH BETA1
20215,AT5G41690
20216,COR47
20217,AT1G17615
20218,AT2G31810
20219,REV
20220,AT5G58200
20221,AT5G17350
20222,LpxB
20223,RL3
20224,CYP702A5
20225,GLR2.9
20226,AT3G61670
20227,GTB1
20228,AT3G10430
20229,AT3G13690
20230,AGL17
20231,RALFL27
20232,AT3G19900
20233,AT1G12650
20234,AT2G34990
20235,AT5G08250
20236,HDG8
20237,OVA1
20238,AT2G17115
20239,AT1G24320
20240,AT3G01516
20241,AT1G02575
20242,LUL4
20243,AT5G59210
20244,GulLO3
20245,ATL9
20246,EDA25
20247,Hop2
20248,AT3G49960
20249,AGD4
20250,AT4G28780
20251,PDF2.1
20252,RAD54
20253,MSH7
20254,AT5G13720
20255,RL2
20256,NHX1
20257,AT1G19740
20258,VCR
20259,RLP9
20260,AT2G47960
20261,AT5G17110
20262,AT1G27595
20263,LIP1
20264,RPL16
20265,AT3G19120
20266,AT3G05510
20267,AT1G01730
20268,GDH1
20269,AT3G58470
20270,UBP4
20271,AT1G23230
20272,ABCG40
20273,TSA1
20274,TOC132
20275,TAF6B
20276,EDD1
20277,AT1G30070
20278,AT3G62260
20279,AT1G70620
20280,AT2G15340
20281,GSTU10
20282,AT4G24140
20283,AT1G24140
20284,AT3G25910
20285,AT2G24645
20286,AT4G19080
20287,FRS12
20288,AT1G67120
20289,PGR3
20290,ABCC9
20291,AT2G45850
20292,AT2G42060
20293,TRM13
20294,NUC-L1
20295,GGT1
20296,CYP706A7
20297,AT4G08093
20298,AT3G30737
20299,AT3G24120
20300,AT5G21080
20301,AZI1
20302,ALE2
20303,FTSH12
20304,SESA2
20305,AT1G24310
20306,AT2G43880
20307,WRKY43
20308,AT5G53990
20309,CYP71B2
20310,VPS2.2
20311,PAB8
20312,JAX1
20313,AT4G11170
20314,AT1G15385
20315,FZR3
20316,AT3G58450
20317,AT5G58300
20318,AT1G53250
20319,SMP1
20320,AT4G07390
20321,AT3G48060
20322,AT2G42780
20323,RR10
20324,RCE1
20325,AT2G26110
20326,BRCC36A
20327,SSP5
20328,AT5G35930
20329,DIS2
20330,AT1G63840
20331,RPS3
20332,AT5G10560
20333,AT5G22760
20334,AT3G43400
20335,CAB3
20336,WIP2
20337,ARF1
20338,AT1G01770
20339,AT5G11350
20340,COR413IM1
20341,SDG25
20342,RLP26
20343,GIS2
20344,AT1G53630
20345,AT5G55580
20346,AT5G19870
20347,SAG12
20348,AT1G49310
20349,AT1G21380
20350,AT4G17210
20351,AGP13
20352,RHS14
20353,AT3G01190
20354,AT1G54660
20355,BGLU34
20356,AT4G32220
20357,AT5G08600
20358,HUB1
20359,AT5G44417
20360,UGP3
20361,PYK10
20362,Hsp89.1
20363,AT1G16705
20364,AT1G30870
20365,ATRPAC42
20366,SDH1-2
20367,RSL2
20368,SCPL15
20369,MES15
20370,AT3G26540
20371,AT3G44190
20372,AT5G60060
20373,AT5G48640
20374,AT1G13050
20375,AT4G28550
20376,RHD2
20377,AT5G63550
20378,AT1G44770
20379,ATI1
20380,AT3G43230
20381,HLS1
20382,AT5G56350
20383,AR401
20384,PI-4KBETA1
20385,AT3G17460
20386,FAB1A
20387,DPD1
20388,AT4G30780
20389,PDH-E1 ALPHA
20390,AT3G54790
20391,AT2G33730
20392,AT1G20910
20393,PBB1
20394,AT5G61820
20395,GATA9
20396,AT3G14470
20397,DMP1
20398,AT1G29357
20399,AT3G46080
20400,BAP2
20401,Fes1A
20402,AT3G45260
20403,AT1G74640
20404,AT1G66090
20405,PA200
20406,PYE
20407,AT3G28550
20408,AT1G03010
20409,FACT
20410,AT4G32620
20411,SOT7
20412,AT2G16380
20413,FBS1
20414,AT3G11830
20415,PME44
20416,HSF A4A
20417,AT2G16760
20418,ATGSTF13
20419,BCS1
20420,ABCA9
20421,AT2G29710
20422,EPC1
20423,AT5G16930
20424,YAO
20425,NRP2
20426,AT5G14050
20427,RTNLB13
20428,UGT73C7
20429,GMI1
20430,PPH
20431,APRL5
20432,AT1G75400
20433,NIT4
20434,CHX20
20435,AT1G66173
20436,LEJ1
20437,AT5G13760
20438,BGAL4
20439,ACR9
20440,GDH3
20441,AT1G54610
20442,AT3G59940
20443,AT-HSFB2B
20444,AT3G62860
20445,SDG29
20446,AT1G53450
20447,RPN1B
20448,AT5G14080
20449,CLE6
20450,SNL3
20451,AT3G58580
20452,PDE327
20453,AT3G54830
20454,ELF6
20455,RLP30
20456,TAC1
20457,PSAD-2
20458,TCP2
20459,CIPK13
20460,AT5G54920
20461,NUDT4
20462,DOX1
20463,RPS10
20464,CYP71B7
20465,KUP6
20466,ABCB15
20467,AT1G05330
20468,AT2G17080
20469,AT5G40400
20470,CNX1
20471,AT3G61490
20472,AT1G09900
20473,AT5G04960
20474,ORP2A
20475,AT4G18465
20476,MEE23
20477,CYP79B3
20478,SMO1-1
20479,CAD2
20480,ARSK1
20481,AT5G52800
20482,IGMT2
20483,CER7
20484,AT3G11450
20485,FLN2
20486,AT1G79470
20487,HB17
20488,YSL6
20489,RGLG1
20490,AT1G72820
20491,REV7
20492,AT4G34310
20493,PP2A-1
20494,AT1G20460
20495,NYE1
20496,AT2G39910
20497,UPL1
20498,SPT1
20499,AT3G61420
20500,AT5G22530
20501,SBT3.5
20502,AT1G03140
20503,BIM2
20504,AT3G11130
20505,AT2G43150
20506,RABA4D
20507,AT1G01880
20508,CYP71B19
20509,AT5G40510
20510,AT2G36695
20511,ILA
20512,AT3G20380
20513,AT1G19025
20514,CYP94D1
20515,AT5G08650
20516,PTAC3
20517,AT5G48560
20518,AT4G19530
20519,EICBP.B
20520,AT4G15450
20521,AT3G32047
20522,AT3G58610
20523,SAC3B
20524,CYP96A5
20525,AT1G54890
20526,AT3G13240
20527,SRX
20528,AT4G00670
20529,AT3G44710
20530,AT3G19780
20531,RLP36
20532,XTH14
20533,AT1G54920
20534,AT2G38510
20535,AT3G49230
20536,AT3G24870
20537,AT5G49760
20538,GGPS4
20539,AT2G32630
20540,AT3G09540
20541,AT2G05580
20542,CDKB1;2
20543,MYB92
20544,AT2G34910
20545,AT2G21560
20546,AT3G17030
20547,SPK1
20548,LAC6
20549,HOS1
20550,AT2G19440
20551,AT5G41140
20552,AT3G10180
20553,AT3G05100
20554,DEG7
20555,IQD14
20556,AT4G02660
20557,AT2G21080
20558,AT2G01690
20559,GT-1
20560,TRN1
20561,TKI1
20562,AT5G65480
20563,AT3G09100
20564,BET10
20565,AT3G57280
20566,AT1G03506
20567,AT1G76400
20568,AT5G60170
20569,AT5G27970
20570,TRM19
20571,AT5G58210
20572,AT5G15270
20573,AT1G73090
20574,BBX28
20575,AT1G52855
20576,AT1G50270
20577,AT2G18245
20578,TPLATE
20579,AT3G13950
20580,MAC3B
20581,AT1G01510
20582,AT1G56060
20583,DI19
20584,AT1G12230
20585,AT1G08410
20586,bHLH38
20587,AT5G19097
20588,BBC1
20589,AT2G04480
20590,CSLD3
20591,FLN1
20592,AT5G55410
20593,AT4G39380
20594,AT1G09050
20595,NAC103
20596,AT3G62280
20597,MCM8
20598,MNP
20599,SEC6
20600,XTH12
20601,AT5G09480
20602,EMB3144
20603,GLDH
20604,AT1G48990
20605,AT1G42440
20606,AT2G26160
20607,AT4G31210
20608,PGM
20609,WIP4
20610,OLEO2
20611,PARC6
20612,AT3G59200
20613,AT1G52110
20614,AT5G16720
20615,AT5G55135
20616,AT2G28620
20617,AIRP1
20618,AT4G31450
20619,RAP2.1
20620,AT3G15260
20621,PDS1
20622,AT3G05937
20623,ATSLY1
20624,AT5G18650
20625,RTFL8
20626,AT1G56220
20627,AT5G10310
20628,GUN1
20629,ABCI11
20630,AT4G10070
20631,AT5G24320
20632,AT5G49665
20633,PSAD-1
20634,AT5G64120
20635,SWI2
20636,TRX z
20637,RDH2
20638,AT2G36480
20639,PTEN1
20640,AT5G19890
20641,EMB3131
20642,AT1G34050
20643,AT4G31740
20644,SOS4
20645,FRS7
20646,AT1G79480
20647,AT5G38060
20648,AT3G42723
20649,AT4G29780
20650,UMAMIT34
20651,AT1G31730
20652,AT2G35380
20653,LCB1
20654,CAC3
20655,AT4G13150
20656,AT1G79520
20657,AT1G26990
20658,AT4G10450
20659,AT1G14390
20660,AT1G70190
20661,AT5G52070
20662,SKB1
20663,AT3G16370
20664,AT2G14245
20665,LBD40
20666,AT5G48310
20667,AT1G75090
20668,AT3G46610
20669,AT2G17830
20670,AT4G17000
20671,AT5G10150
20672,AT4G34419
20673,AT3G53040
20674,BUBR1
20675,NSH3
20676,NAC105
20677,AT1G65710
20678,AT3G28611
20679,TCTP
20680,AT1G06060
20681,AT4G37130
20682,KAK
20683,AT3G58560
20684,BZIP25
20685,CRS1
20686,DGD1
20687,AT5G44565
20688,FTRA1
20689,TIR1
20690,NIP2
20691,AT3G27330
20692,AT2G13840
20693,AT5G60680
20694,AT5G64600
20695,AT3G52570
20696,AT1G02610
20697,AT5G18760
20698,AT4G31875
20699,AT3G09915
20700,AT5G39070
20701,CYP71A13
20702,TIM23-1
20703,AT3G47160
20704,AT3G61820
20705,AT4G22212
20706,AT4G09040
20707,CSTF77
20708,AT1G63850
20709,AT5G27240
20710,AT1G09980
20711,AT5G17960
20712,FLS5
20713,AT1G10490
20714,AT5G59530
20715,AT5G50760
20716,AT1G10730
20717,FIM5
20718,AT1G74830
20719,AT3G50710
20720,AT4G38760
20721,AT4G26680
20722,AT1G19430
20723,AT5G42930
20724,EMB3108
20725,GSTU8
20726,AT1G17310
20727,EXT6
20728,UVI4-LIKE
20729,AT2G46567
20730,AGP4
20731,AT2G37980
20732,AT4G35200
20733,GATA2
20734,WOL
20735,AT2G05530
20736,AT3G13940
20737,AT1G64240
20738,POK2
20739,ORC3
20740,AT1G16250
20741,RAE1
20742,AT3G08620
20743,AT5G43670
20744,AT3G18230
20745,SDP1
20746,AT5G08560
20747,AT5G27920
20748,AT5G17630
20749,PAP27
20750,AT2G16880
20751,AT4G31200
20752,AT4G09830
20753,AT4G17585
20754,AT4G25550
20755,SCD1
20756,AT5G58784
20757,AGL42
20758,AT4G02850
20759,RAD4
20760,AT4G31140
20761,AT1G51830
20762,AT2G43200
20763,AT4G02370
20764,AT1G55440
20765,DRB3
20766,UCN
20767,3-Aug
20768,GATA10
20769,AT5G57400
20770,FBA5
20771,AT5G61920
20772,AT1G25550
20773,ERF13
20774,AT5G64401
20775,AT1G33760
20776,AT5G41850
20777,AT1G35660
20778,AGL18
20779,AT5G38344
20780,TUA4
20781,AT4G13575
20782,AT1G11880
20783,AT1G06900
20784,AT1G66420
20785,AT1G30080
20786,AT5G49170
20787,AUR2
20788,AT3G18600
20789,UGT72B3
20790,AT3G02760
20791,NPC4
20792,CCB3
20793,AT4G14310
20794,ATCES1
20795,CAT4
20796,AT4G31860
20797,AT1G07040
20798,KIN10
20799,SCL14
20800,PEX5
20801,YSL1
20802,AT1G30890
20803,AT1G22930
20804,LUL3
20805,LRS1
20806,ZIP5
20807,AT4G26990
20808,AT5G22480
20809,SNL2
20810,AT5G23390
20811,AT1G10140
20812,AT1G10095
20813,AT2G43180
20814,AT2G01550
20815,ATG8E
20816,AT4G40050
20817,AT1G75460
20818,SIS
20819,AT1G49850
20820,TBP1
20821,FH
20822,AT3G18800
20823,AT2G37150
20824,AT5G21060
20825,AT4G01330
20826,AAE5
20827,EIN3
20828,AT3G14920
20829,BRL3
20830,AT2G46550
20831,RHA3A
20832,AT1G15350
20833,GIS
20834,NLP7
20835,RECA1
20836,EDM2
20837,AT1G67325
20838,AT4G30910
20839,GB2
20840,AT3G58670
20841,UBA1
20842,BIG
20843,MYB59
20844,PIRL5
20845,AT5G65580
20846,AT2G18690
20847,LHCA3
20848,FPA
20849,AT5G27650
20850,UBC2
20851,H2AXA
20852,AT1G66650
20853,AT2G37750
20854,CLC-D
20855,SAP130b
20856,NBR1
20857,AT4G17580
20858,DGL1
20859,AT5G50780
20860,MYB33
20861,AT3G61900
20862,FMO1
20863,AT5G20110
20864,AT5G66790
20865,AT3G49840
20866,MOS7
20867,RL6
20868,ARF19
20869,ZF2
20870,PTAC14
20871,SPC98
20872,HST
20873,AT2G14490
20874,AT2G20100
20875,RLP45
20876,SBT3.12
20877,TAF4
20878,ABCB4
20879,AT5G61610
20880,AT5G51830
20881,AT1G54740
20882,HB23
20883,UBC28
20884,AT1G19390
20885,AT1G12730
20886,AT5G63820
20887,AT3G16220
20888,AT4G19925
20889,AT5G10650
20890,AT1G77400
20891,AT1G13360
20892,AT5G08230
20893,RL4
20894,AT3G08670
20895,AT1G24147
20896,FY
20897,GSTF7
20898,AT1G78620
20899,XIK
20900,AT5G45469
20901,AT2G27200
20902,AT3G16850
20903,RING1
20904,HEN4
20905,ETT
20906,PUR7
20907,HBT
20908,AT5G64170
20909,AT2G32170
20910,AT2G23840
20911,CYCD5;1
20912,AT5G24490
20913,GRP23
20914,ABCA1
20915,AT5G52720
20916,AT4G01030
20917,DSEL
20918,AT2G28460
20919,AT3G30730
20920,MAKR3
20921,GLTP2
20922,PGL34
20923,AT5G25070
20924,AT5G47480
20925,AT2G14247
20926,KAT3
20927,SNOR30
20928,SBI1
20929,AT1G06840
20930,AT5G06830
20931,AT1G33360
20932,AT5G07770
20933,BPM6
20934,AT5G52820
20935,RHL41
20936,RK2
20937,ROS3
20938,NIP3;1
20939,AT5G57510
20940,ALDH2B4
20941,AT3G54750
20942,AT1G51175
20943,CAB2
20944,AT5G01090
20945,UBP1
20946,AT1G67160
20947,AT5G47130
20948,AT2G44660
20949,AT3G51530
20950,SBP3
20951,AT5G64100
20952,MEE65
20953,BRM
20954,AT1G10220
20955,CLE4
20956,SMP2
20957,CUL2
20958,AT3G28980
20959,ABCG7
20960,AT4G10810
20961,AT1G78995
20962,CCC1
20963,CYP71B22
20964,AT4G13918
20965,XBAT34
20966,GolS2
20967,AT3G04760
20968,MAN1
20969,AT4G21920
20970,AT5G62820
20971,AT1G64590
20972,AT2G48130
20973,AT1G35210
20974,AT5G03435
20975,AT2G18980
20976,AT3G10020
20977,AT3G51171
20978,AT3G54366
20979,AT3G46270
20980,EDA4
20981,AT3G45070
20982,AT2G04495
20983,ING2
20984,AT3G20557
20985,AT5G17270
20986,BUB3.1
20987,AT3G58930
20988,AT3G55735
20989,EXPA18
20990,AT2G21550
20991,AT4G38860
20992,XCP1
20993,AT2G31550
20994,AT3G09925
20995,AT5G46710
20996,PHB2
20997,GPAT5
20998,SAUR22
20999,AT5G55800
21000,AT2G36240
21001,AT1G47480
21002,AT3G63040
21003,AT2G05160
21004,AT4G23540
21005,AT3G43590
21006,AT4G10010
21007,AT5G57770
21008,AT3G05950
21009,AT3G07070
21010,AT4G28940
21011,AT1G12720
21012,RHF2A
21013,EXT10
21014,AT1G61730
21015,AT3G28540
21016,AT3G43690
21017,RHS19
21018,KIPK
21019,AT5G18190
21020,AT2G25790
21021,AT5G01660
21022,GAD
21023,AT3G20710
21024,AT3G06710
21025,GSTU25
21026,AT4G09630
21027,AT4G11040
21028,TPR15
21029,AT5G12350
21030,AT5G16870
21031,XTH13
21032,FIB2
21033,AT5G52990
21034,AT2G04500
21035,LOS4
21036,AT5G10410
21037,AT1G02420
21038,MTPA2
21039,AT3G13760
21040,AT3G46960
21041,SADHU3-2
21042,AT3G44050
21043,IPS1
21044,ACP1
21045,AT1G47980
21046,AT1G14250
21047,GSTU1
21048,MRH6
21049,ECT3
21050,IRE1-1
21051,AT1G14020
21052,AT5G26290
21053,AT5G08010
21054,MRN1
21055,AT5G51780
21056,AT5G56530
21057,AT3G19440
21058,AT2G16340
21059,DECOY
21060,AT5G62710
21061,AT3G46170
21062,AT4G26880
21063,DHDPS2
21064,AT1G79130
21065,CYCD1;1
21066,AT5G55750
21067,ACLB-2
21068,AT1G07210
21069,AT1G06730
21070,AT2G45030
21071,AT1G70720
21072,AT4G15165
21073,EMB2656
21074,AT2G18360
21075,AT5G46090
21076,AT2G47310
21077,AT2G02840
21078,BIOF
21079,HXK3
21080,AT2G18520
21081,emb1796
21082,AT5G55830
21083,ZCF125
21084,AT5G44310
21085,AT4G14330
21086,MP
21087,AT2G07170
21088,NAI2
21089,OMT1
21090,AT1G73230
21091,AT3G48970
21092,POLA2
21093,AIL6
21094,AT3G15357
21095,HMGB6
21096,TLP9
21097,EMB3127
21098,EMB1895
21099,ATG13
21100,AT1G80570
21101,AT5G47860
21102,AT3G50880
21103,AT5G58950
21104,AT4G38380
21105,AT1G05520
21106,AT3G61320
21107,AT1G66900
21108,VPS15
21109,AT4G14190
21110,DELTA-OAT
21111,ELP6
21112,MDA1
21113,PI4K GAMMA 7
21114,MPPalpha
21115,AT1G28580
21116,RAPTOR1
21117,AT1G73970
21118,PKT3
21119,AT2G47970
21120,AT1G33270
21121,PUM5
21122,AT3G13062
21123,AT5G03500
21124,NAC3
21125,AT3G22440
21126,TPS9
21127,AT1G55152
21128,AT5G46850
21129,AT3G02290
21130,AT5G06800
21131,NAC089
21132,AT2G39000
21133,NAC6
21134,TAF12
21135,ACX4
21136,RL1
21137,AT2G25200
21138,AT3G06480
21139,AT1G01230
21140,PSAF
21141,AT4G38730
21142,ERMO2
21143,AT3G49490
21144,RMA3
21145,AT3G06590
21146,AT3G50840
21147,HON5
21148,AT1G27752
21149,AT1G52200
21150,AT1G08035
21151,NA
21152,AT1G80440
21153,AT5G16120
