GENESYMBOLS,ENTREZ_ID,,
AT5G28040,1305,,
AT5G58330,1306,,
AT5G18362,1307,,
AT3G59490,1308,,
AT5G45440,1309,,
COX1,1310,,
CAX2,1311,,
ORF149,1312,,
AARE,1313,,
PEL1,1314,,
NAD5,1315,,
AT4G28440,1316,,
HOT5,1317,,
AT1G29040,1318,,
AT1G76110,1319,,
TRXF2,1320,,
AT5G65760,1321,,
CRK40,1322,,
AT5G03285,1323,,
AT1G79970,1324,,
AT4G02405,1325,,
AT2G25355,1326,,
D-CDES,1327,,
IDH2,1328,,
DJ1D,1329,,
AT1G11590,1330,,
AT5G35794,1331,,
AT3G60910,1332,,
AT5G05100,1333,,
ELF4-L3,1334,,
AT1G74530,1335,,
ATMRK1,1336,,
AT5G59630,1337,,
AT1G15160,1338,,
AT5G17090,1339,,
AT3G43310,1340,,
AAE1,1341,,
AT3G03890,1342,,
AT3G32920,1343,,
AT2G24681,1344,,
AT4G22580,1345,,
GLR2,1346,,
AT1G68570,1347,,
AT2G17320,1348,,
AT3G62000,1349,,
AT4G03292,1350,,
AT4G17940,1351,,
AT2G04795,1352,,
SMT2,1353,,
OS9,1354,,
AT5G03030,1355,,
RRA2,1356,,
AT1G78560,1357,,
AT5G47570,1358,,
RECQ4B,1359,,
AT2G07677,1360,,
AT3G02360,1361,,
AT1G07440,1362,,
AT2G07806,1363,,
AT1G59710,1364,,
AT4G00390,1365,,
PGLP1,1366,,
bHLH121,1367,,
AT2G16595,1368,,
NHX6,1369,,
AT1G48060,1370,,
AT3G62190,1371,,
AT1G68680,1372,,
AT2G07787,1373,,
IMPA-8,1374,,
TIM23-2,1375,,
AT4G37620,1376,,
AT5G11900,1377,,
AT3G59780,1378,,
AT1G47370,1379,,
AT5G02510,1380,,
LAP1,1381,,
CAX3,1382,,
AT1G35350,1383,,
AT1G78760,1384,,
AT1G70270,1385,,
AT2G28320,1386,,
GPCR,1387,,
PDH-E1 BETA,1388,,
AT1G53560,1389,,
CYN,1390,,
AT1G69910,1391,,
AT1G25570,1392,,
AMT1;4,1393,,
AT3G04310,1394,,
AT3G18362,1395,,
AT1G79075,1396,,
AT1G47813,1397,,
UREG,1398,,
PGR5,1399,,
AT3G47110,1400,,
INH3,1401,,
RAB8C,1402,,
AT2G24545,1403,,
ERDL6,1404,,
AT5G08320,1405,,
AT5G59613,1406,,
TKPR2,1407,,
AT1G69840,1408,,
AT5G59650,1409,,
AT4G03460,1410,,
MBD6,1411,,
AT1G35360,1412,,
AT2G27775,1413,,
UBC19,1414,,
AT2G09187,1415,,
scpl46,1416,,
SADHU10-1,1417,,
AT1G43886,1418,,
IDD12,1419,,
EIP9,1420,,
RABA1g,1421,,
RAB7B,1422,,
UCP2,1423,,
ZF1,1424,,
AT1G13190,1425,,
AT5G48590,1426,,
AT5G42070,1427,,
APX1,1428,,
AT5G26600,1429,,
WAVH2,1430,,
SHM1,1431,,
RBCS3B,1432,,
AT2G28410,1433,,
mMDH2,1434,,
NDL3,1435,,
AT3G53370,1436,,
AT1G64195,1437,,
MST1,1438,,
AT1G13145,1439,,
AT2G15610,1440,,
AT1G61710,1441,,
AT5G09830,1442,,
BGLU18,1443,,
GH9A1,1444,,
KCS9,1445,,
AOS,1446,,
AT2G04039,1447,,
GAPB,1448,,
SAP18,1449,,
AGL80,1450,,
AT1G69990,1451,,
AT4G27120,1452,,
PGI1,1453,,
AT5G37890,1454,,
LIP2,1455,,
AT1G32385,1456,,
AT3G53403,1457,,
AT4G05430,1458,,
AT5G55550,1459,,
AT3G29690,1460,,
KLCR2,1461,,
AT5G38260,1462,,
AT1G68238,1463,,
AT2G30890,1464,,
IQD10,1465,,
AT1G05950,1466,,
AT1G45229,1467,,
AT1G24600,1468,,
CLH1,1469,,
AT1G64850,1470,,
RGXT2,1471,,
KCS1,1472,,
AT5G44575,1473,,
OPR3,1474,,
GSTF10,1475,,
NTMC2T5.2,1476,,
AT2G40710,1477,,
PLR1,1478,,
AT3G63540,1479,,
AT2G34510,1480,,
AT4G39840,1481,,
AT3G07000,1482,,
bZIP23,1483,,
SCP2,1484,,
AT4G23215,1485,,
AT5G53850,1486,,
UMAMIT42,1487,,
MES17,1488,,
VHA-E3,1489,,
AT5G37550,1490,,
AT3G49720,1491,,
AT3G56020,1492,,
AT3G51010,1493,,
GDCH,1494,,
AT4G23730,1495,,
B120,1496,,
AT4G18590,1497,,
AT1G31550,1498,,
AT1G24050,1499,,
AT2G01870,1500,,
AT1G76530,1501,,
GALS1,1502,,
HSD3,1503,,
AT2G42320,1504,,
ADT1,1505,,
AT5G22810,1506,,
MIR843,1507,,
AT5G41120,1508,,
LRR XI-23,1509,,
AT5G58990,1510,,
AT5G59900,1511,,
MYB82,1512,,
CSN5B,1513,,
ProT3,1514,,
CB5LP,1515,,
AT3G01980,1516,,
AT4G12130,1517,,
ETP2,1518,,
AT5G06410,1519,,
AT3G47830,1520,,
CESA6,1521,,
AT3G16900,1522,,
MSRB5,1523,,
AT3G16650,1524,,
RWA2,1525,,
AT5G06750,1526,,
AT3G52470,1527,,
IRX15-L,1528,,
AT3G61360,1529,,
AT3G28160,1530,,
PP2-A5,1531,,
AT3G29578,1532,,
AT1G72340,1533,,
AT5G02920,1534,,
HAM1,1535,,
MIR402,1536,,
RIN2,1537,,
AT1G73890,1538,,
AT3G57730,1539,,
AT2G20835,1540,,
VSP2,1541,,
AT5G61940,1542,,
AT5G59660,1543,,
TSA1,1544,,
AT2G25530,1545,,
AT1G26850,1546,,
PPa4,1547,,
pPLAIIIbeta,1548,,
GSTF9,1549,,
OEP16-3,1550,,
AT2G38890,1551,,
AT5G19240,1552,,
RS31a,1553,,
AT5G19670,1554,,
AT2G23370,1555,,
AT4G33370,1556,,
AT5G35800,1557,,
AT3G59740,1558,,
SCE1,1559,,
EML2,1560,,
AT4G33860,1561,,
MSL6,1562,,
AT2G31790,1563,,
PRXCA,1564,,
AT1G18410,1565,,
AT1G01660,1566,,
MYB95,1567,,
AT1G23220,1568,,
AT4G32800,1569,,
AT4G03530,1570,,
AT4G08220,1571,,
AT3G27340,1572,,
FUT8,1573,,
AT1G14640,1574,,
AXR3,1575,,
MC4,1576,,
HY5,1577,,
BRG1,1578,,
AT2G19680,1579,,
RABA5b,1580,,
AT2G45520,1581,,
U12,1582,,
RTFL5,1583,,
BAG7,1584,,
ATB2,1585,,
AT1G29850,1586,,
AT1G79640,1587,,
AT5G40920,1588,,
AT1G06475,1589,,
AT1G61460,1590,,
CAM2,1591,,
MPK9,1592,,
HEMA3,1593,,
AT1G80690,1594,,
AT3G57740,1595,,
BAG1,1596,,
AT4G33060,1597,,
AT3G51220,1598,,
AT1G76955,1599,,
AT2G34030,1600,,
GLIP5,1601,,
AT3G52660,1602,,
AT1G31258,1603,,
AT4G37170,1604,,
PIP5K6,1605,,
AT5G26670,1606,,
AT3G50550,1607,,
TGG2,1608,,
MSR1,1609,,
AT3G57780,1610,,
AT2G34150,1611,,
AT4G24170,1612,,
MTSSB,1613,,
EXPA10,1614,,
AT1G71015,1615,,
AT3G48440,1616,,
AT1G69030,1617,,
ASP4,1618,,
TBL28,1619,,
AT3G25060,1620,,
AT1G11240,1621,,
FLC,1622,,
AT5G15520,1623,,
AT5G60142,1624,,
AT2G24440,1625,,
AT4G24970,1626,,
AT2G23040,1627,,
AT5G23770,1628,,
AT4G31350,1629,,
AT1G12050,1630,,
ELI3-1,1631,,
AT3G56820,1632,,
AT2G13128,1633,,
CKB3,1634,,
AT3G02460,1635,,
CF9,1636,,
AT5G03406,1637,,
ACD2,1638,,
AT4G21105,1639,,
MSRB3,1640,,
AT3G23200,1641,,
GBF4,1642,,
NRPB12,1643,,
AT1G17930,1644,,
AT4G27050,1645,,
AT5G03360,1646,,
AT5G42960,1647,,
AT5G17100,1648,,
AT5G18430,1649,,
RLP14,1650,,
SADHU5-2,1651,,
AT2G19180,1652,,
AT4G22820,1653,,
AT2G25910,1654,,
APO1,1655,,
APRL6,1656,,
AT4G09750,1657,,
AT3G58830,1658,,
AT3G56200,1659,,
AT4G24026,1660,,
AT4G22830,1661,,
PPa1,1662,,
AT5G61510,1663,,
NAD4L,1664,,
AT1G50810,1665,,
AT5G24352,1666,,
PAA1,1667,,
MDAR1,1668,,
AT4G16444,1669,,
FMN/FHY,1670,,
AT5G40670,1671,,
PMSR4,1672,,
AT5G51730,1673,,
AT3G61770,1674,,
AT3G18620,1675,,
AT3G14710,1676,,
AT5G18220,1677,,
AT3G03160,1678,,
AT1G22850,1679,,
AT5G15390,1680,,
ITPK1,1681,,
AT3G24730,1682,,
D6PKL1,1683,,
AT1G73380,1684,,
AT4G04880,1685,,
ORF25,1686,,
AT5G22608,1687,,
AT4G37560,1688,,
AT4G03470,1689,,
COX2,1690,,
AT5G63080,1691,,
UMAMIT12,1692,,
AT1G07590,1693,,
WIN2,1694,,
AT1G54110,1695,,
AT1G42470,1696,,
AT5G10946,1697,,
AT5G10700,1698,,
AT2G34360,1699,,
TBL38,1700,,
AT5G41320,1701,,
AT2G10430,1702,,
FC2,1703,,
CYP81K1,1704,,
AT3G07720,1705,,
MAB1,1706,,
AT3G30390,1707,,
AT5G11680,1708,,
POR,1709,,
AT5G52370,1710,,
AT1G08165,1711,,
AT5G65590,1712,,
AT4G17483,1713,,
AT4G00880,1714,,
SKIP1,1715,,
AT1G09176,1716,,
AT3G53310,1717,,
AT3G06455,1718,,
PEX22,1719,,
AKR2B,1720,,
AT2G10253,1721,,
AT3G32205,1722,,
AT5G66440,1723,,
AT3G09035,1724,,
AT4G31355,1725,,
AT1G73600,1726,,
CPK21,1727,,
ORF153A,1728,,
PRS2,1729,,
AT4G37830,1730,,
AT1G43580,1731,,
AT2G35760,1732,,
AT3G25719,1733,,
PGR5-LIKE A,1734,,
LpxD2,1735,,
AT4G11160,1736,,
AT4G33110,1737,,
AT4G33700,1738,,
AT3G06600,1739,,
AT3G26115,1740,,
AT5G37400,1741,,
BMY3,1742,,
CAT2,1743,,
SHN3,1744,,
CYP71B5,1745,,
AT4G26980,1746,,
AT2G46420,1747,,
BT4,1748,,
RBCS1A,1749,,
TCP8,1750,,
RALFL33,1751,,
AT5G59620,1752,,
AT2G20410,1753,,
ALDH3I1,1754,,
AT3G49055,1755,,
AT2G20390,1756,,
AT1G23640,1757,,
NRAMP3,1758,,
WNK2,1759,,
LACS4,1760,,
AT4G19470,1761,,
MIR839,1762,,
AT1G75710,1763,,
AT1G01100,1764,,
AT2G10950,1765,,
AT2G35900,1766,,
AT1G77880,1767,,
PGGT-I,1768,,
AT5G25630,1769,,
GLC,1770,,
2-Apr,1771,,
HRB1,1772,,
AT4G00975,1773,,
GSTT1,1774,,
ATCSLA15,1775,,
GLR5,1776,,
AT3G52905,1777,,
AT2G35658,1778,,
_4SEPT,1779,,
GrxC5,1780,,
AT1G03590,1781,,
AT2G30760,1782,,
AT1G18680,1783,,
AT5G15910,1784,,
AT5G47818,1785,,
AT5G10340,1786,,
IAR3,1787,,
AT3G26480,1788,,
GLR3.6,1789,,
AT1G17510,1790,,
AT5G64650,1791,,
AT1G16916,1792,,
AT3G20760,1793,,
SULTR4;1,1794,,
LGT9,1795,,
AT1G69430,1796,,
GSTF12,1797,,
AT1G57590,1798,,
YSL2,1799,,
AT2G30540,1800,,
G4,1801,,
AT3G06680,1802,,
AT4G04390,1803,,
AT1G69460,1804,,
AT1G67640,1805,,
AT3G54085,1806,,
AT5MAT,1807,,
AT1G23140,1808,,
AT3G28220,1809,,
AT1G70810,1810,,
AT3G07460,1811,,
AT4G33810,1812,,
AT1G14330,1813,,
AT1G27110,1814,,
AT5G24760,1815,,
DSS1,1816,,
PAPS1,1817,,
NAC041,1818,,
AT4G34550,1819,,
CDPK1,1820,,
AT3G51450,1821,,
TPR7,1822,,
AT3G59310,1823,,
SLP1,1824,,
CPUORF47,1825,,
AT5G51110,1826,,
MAP1A,1827,,
scpl29,1828,,
AT2G34160,1829,,
AT1G50290,1830,,
AT1G19010,1831,,
AT5G01670,1832,,
AGL53,1833,,
AT4G39820,1834,,
AT5G58110,1835,,
F3H,1836,,
AT2G12460,1837,,
AT2G43960,1838,,
Phox1,1839,,
AT5G25640,1840,,
MSS3,1841,,
AT5G04750,1842,,
AT5G25750,1843,,
AT4G33640,1844,,
LEA14,1845,,
AT5G32621,1846,,
AT3G53470,1847,,
AT4G18490,1848,,
AT2G19790,1849,,
AT1G52810,1850,,
AT1G02160,1851,,
AT2G42860,1852,,
AT5G38100,1853,,
AT1G77170,1854,,
AT3G06160,1855,,
AT4G33910,1856,,
ZKT,1857,,
AT5G52810,1858,,
SPPA,1859,,
HDG2,1860,,
PANK1,1861,,
AT1G76020,1862,,
AT5G17780,1863,,
TTN5,1864,,
AT2G10930,1865,,
AT5G08391,1866,,
AT5G51960,1867,,
SEC22,1868,,
AT1G16210,1869,,
AT3G05190,1870,,
AT5G43420,1871,,
AT2G44400,1872,,
MTO1,1873,,
AT5G48540,1874,,
FP3,1875,,
AT4G24910,1876,,
AT4G36010,1877,,
AT1G59970,1878,,
AT2G16900,1879,,
AT5G46260,1880,,
AT1G63240,1881,,
AT2G15130,1882,,
CYTC-1,1883,,
AT5G26582,1884,,
AT2G23820,1885,,
TBL19,1886,,
AT1G05070,1887,,
SAH7,1888,,
CYTC-2,1889,,
AT1G63880,1890,,
AT3G13677,1891,,
AT2G39420,1892,,
WNK6,1893,,
AT1G24360,1894,,
BCA4,1895,,
AT2G20550,1896,,
D27,1897,,
GGPS6,1898,,
AT1G12630,1899,,
AT4G11911,1900,,
VPS46.1,1901,,
CCB1,1902,,
AHP2,1903,,
AT1G31840,1904,,
AT3G61898,1905,,
AT5G06330,1906,,
MEE55,1907,,
AT1G06360,1908,,
KCS3,1909,,
GAMMA CA1,1910,,
AT4G18030,1911,,
API5,1912,,
SNC1,1913,,
AT3G55920,1914,,
AT3G24820,1915,,
AT4G37240,1916,,
AT4G13360,1917,,
AT3G19508,1918,,
AT4G09500,1919,,
PP2-A6,1920,,
RECQL2,1921,,
AT3G14452,1922,,
AT4G13120,1923,,
AT2G31730,1924,,
AT2G47010,1925,,
AT3G49350,1926,,
CLT1,1927,,
AT4G18950,1928,,
AT3G48058,1929,,
PME61,1930,,
GDU3,1931,,
AT1G28540,1932,,
AT5G40540,1933,,
AT3G11680,1934,,
CRK21,1935,,
AT2G44065,1936,,
PEPR1,1937,,
AT5G26220,1938,,
AT3G58980,1939,,
AT4G36515,1940,,
AT3G32900,1941,,
AT4G05475,1942,,
AT1G72720,1943,,
AT5G10530,1944,,
AT3G07200,1945,,
ANNAT4,1946,,
AKR4C10,1947,,
AT1G25422,1948,,
OPR1,1949,,
AT3G46430,1950,,
IDL2,1951,,
AT5G12340,1952,,
PLIM2c,1953,,
AT5G66060,1954,,
AT5G61570,1955,,
AT1G11440,1956,,
AT1G52615,1957,,
AT1G49790,1958,,
AT5G66970,1959,,
AT3G01790,1960,,
RTFL16,1961,,
CESA2,1962,,
AT5G35796,1963,,
PDIL2-3,1964,,
CPK1,1965,,
AT4G01895,1966,,
AT2G40711,1967,,
CCoAOMT1,1968,,
AT1G12890,1969,,
AT1G67590,1970,,
CLE41,1971,,
AT2G24230,1972,,
AT1G09812,1973,,
AT4G18630,1974,,
GFA2,1975,,
CML11,1976,,
AT5G61290,1977,,
AT5G28630,1978,,
AT5G35605,1979,,
SYP42,1980,,
XBCP3,1981,,
AT1G16430,1982,,
LBD11,1983,,
AT1G76830,1984,,
sks5,1985,,
CRK,1986,,
AT2G28080,1987,,
SPL9,1988,,
CXIP4,1989,,
AT2G31220,1990,,
AT1G09690,1991,,
AT4G16500,1992,,
LSF1,1993,,
LP1,1994,,
FUC95A,1995,,
NA,1996,,
AT5G36925,1997,,
MEF21,1998,,
AT3G08000,1999,,
AT2G40050,2000,,
SAE1A,2001,,
UXS4,2002,,
CEST,2003,,
AT2G38970,2004,,
GRXC2,2005,,
AT3G19650,2006,,
ORTHL,2007,,
ANAC026,2008,,
AT1G70870,2009,,
AT1G45207,2010,,
VPS2.1,2011,,
NIMIN-3,2012,,
AT4G36860,2013,,
AGL36,2014,,
PIP5K4,2015,,
THI2.2,2016,,
AT3G48820,2017,,
AT5G02890,2018,,
AT5G63700,2019,,
SOT17,2020,,
AT1G06620,2021,,
FLA17,2022,,
AT5G36920,2023,,
AT2G25670,2024,,
KAT1,2025,,
AT3G60450,2026,,
AT1G33640,2027,,
AT1G06500,2028,,
AT3G27980,2029,,
AT1G29450,2030,,
AT3G19790,2031,,
GH9B8,2032,,
AT5G41460,2033,,
AT1G27330,2034,,
AT1G70600,2035,,
AT3G55420,2036,,
RABA4a,2037,,
AT4G34420,2038,,
AT3G60440,2039,,
AT5G43730,2040,,
AT1G15970,2041,,
AT4G31110,2042,,
AT5G63630,2043,,
PMD1,2044,,
CAT8,2045,,
AT5G64400,2046,,
AT5G24205,2047,,
GATA3,2048,,
LHT2,2049,,
CYP705A17P,2050,,
AT5G23800,2051,,
DCI1,2052,,
AT5G17150,2053,,
OZS1,2054,,
AT5G17610,2055,,
AT3G07550,2056,,
UBC7,2057,,
AT3G61980,2058,,
AT3G07940,2059,,
AT1G78820,2060,,
AT4G18930,2061,,
MT2B,2062,,
ERF10,2063,,
ISU1,2064,,
AT3G62530,2065,,
NRPB8A,2066,,
IDH-V,2067,,
AT1G11090,2068,,
NAD1,2069,,
AT5G59990,2070,,
AT2G25330,2071,,
GAPC2,2072,,
AT4G09810,2073,,
AT3G15395,2074,,
MEE9,2075,,
AT2G23780,2076,,
ATRER1A,2077,,
AT5G24810,2078,,
RTM3,2079,,
ABCB23,2080,,
AT5G55380,2081,,
NdhO,2082,,
AT1G49245,2083,,
NAKR1,2084,,
AT1G28570,2085,,
iPGAM2,2086,,
PIPK10,2087,,
AT3G44100,2088,,
ENA,2089,,
TAF15b,2090,,
AT1G31300,2091,,
GSTU16,2092,,
AT1G21695,2093,,
AT2G27480,2094,,
AT5G24990,2095,,
ELF5A-3,2096,,
LPPbeta,2097,,
LSU1,2098,,
AT5G03310,2099,,
AT1G31240,2100,,
UGT87A2,2101,,
PRXIIF,2102,,
AT4G29650,2103,,
AT1G73445,2104,,
AT4G01910,2105,,
AT4G04692,2106,,
Plsp2A,2107,,
AT3G53490,2108,,
HAC4,2109,,
THX,2110,,
BFT,2111,,
AT1G08040,2112,,
AT1G50020,2113,,
LOG8,2114,,
AT3G48140,2115,,
NSP3,2116,,
AT5G42840,2117,,
AT2G04830,2118,,
CI51,2119,,
AT3G19800,2120,,
AT5G55893,2121,,
CB5-E,2122,,
AT3G07030,2123,,
AT1G62920,2124,,
AT2G33280,2125,,
AT4G26390,2126,,
AT4G24730,2127,,
AT1G13780,2128,,
AT3G47295,2129,,
AT5G06060,2130,,
CID6,2131,,
GR-RBP6,2132,,
RTFL17,2133,,
AT5G17650,2134,,
ORFX,2135,,
AT1G50730,2136,,
AT3G06150,2137,,
AT4G19140,2138,,
GIP1,2139,,
AT1G04350,2140,,
AT3G20170,2141,,
PEX11A,2142,,
AT1G27180,2143,,
TCP10,2144,,
AT1G31410,2145,,
AT1G16080,2146,,
RPL2,2147,,
FOLT1,2148,,
SDG20,2149,,
MDP40,2150,,
AT5G17840,2151,,
AT5G42440,2152,,
RCF3,2153,,
AT4G26870,2154,,
FD1,2155,,
AT2G23480,2156,,
ABCG21,2157,,
FADA,2158,,
AT4G01930,2159,,
AT1G52650,2160,,
GPS1,2161,,
AT5G14480,2162,,
AT3G43715,2163,,
AT5G20180,2164,,
BNS,2165,,
AT5G66960,2166,,
AT3G14910,2167,,
AT2G10680,2168,,
AT3G47080,2169,,
AT2G07779,2170,,
AT5G67140,2171,,
EXL5,2172,,
MTP11,2173,,
PYL7,2174,,
PIRL7,2175,,
AT2G07599,2176,,
SARA1A,2177,,
AVA-P1,2178,,
EDA16,2179,,
AT3G53430,2180,,
FAH1,2181,,
RBCS2B,2182,,
AT1G70010,2183,,
MSRB2,2184,,
ORF113,2185,,
AT1G34570,2186,,
AT1G77540,2187,,
AT1G49405,2188,,
AT3G24506,2189,,
ORF204,2190,,
AT5G44080,2191,,
AT4G26550,2192,,
VAMP728,2193,,
NDA1,2194,,
AT5G47815,2195,,
AT5G28750,2196,,
EXL3,2197,,
KCO3,2198,,
EMB3101,2199,,
PHL1,2200,,
AT3G62480,2201,,
AHP3,2202,,
AT2G47320,2203,,
AT1G06540,2204,,
RAP2.10,2205,,
SHM7,2206,,
AT3G12685,2207,,
PIP2;5,2208,,
AT3G20530,2209,,
CES101,2210,,
AT3G17250,2211,,
ACR11,2212,,
AT3G15890,2213,,
UNE10,2214,,
RGTA2,2215,,
AT1G26180,2216,,
NUDT2,2217,,
AT3G59510,2218,,
AT5G38275,2219,,
ENT6,2220,,
ORF116,2221,,
AT2G26940,2222,,
AT1G17255,2223,,
AOC2,2224,,
AT2G35390,2225,,
AT3G19970,2226,,
AT1G55475,2227,,
AT5G67350,2228,,
AT2G24165,2229,,
AT1G71420,2230,,
BETA-OHASE 2,2231,,
AT5G61220,2232,,
AT3G18360,2233,,
AT1G56350,2234,,
AT2G07667,2235,,
AT5G09960,2236,,
AT5G50715,2237,,
AT1G09920,2238,,
GAE1,2239,,
ORF199,2240,,
AT3G63052,2241,,
AT1G65490,2242,,
AT1G03495,2243,,
AT5G61240,2244,,
AT5G60370,2245,,
AT2G16870,2246,,
BLOS2,2247,,
AT5G27590,2248,,
UPS5,2249,,
AT2G44390,2250,,
AT1G51860,2251,,
AT5G24155,2252,,
AGO2,2253,,
NdhN,2254,,
CORI3,2255,,
AT2G43465,2256,,
AT2G25430,2257,,
EULS3,2258,,
ADG1,2259,,
AT4G36100,2260,,
AT5G13310,2261,,
AT4G22250,2262,,
AT2G32885,2263,,
AT1G08230,2264,,
AT1G15370,2265,,
HYH,2266,,
AT1G22570,2267,,
AT3G26920,2268,,
AT3G32226,2269,,
AT1G04790,2270,,
LRB3,2271,,
MIR400,2272,,
AT3G18215,2273,,
AT2G47670,2274,,
MC3,2275,,
AT5G56260,2276,,
CYP94C1,2277,,
SULA,2278,,
RNR2A,2279,,
AT1G35340,2280,,
AT1G32860,2281,,
NA,2282,,
CYP77A5P,2283,,
UF3GT,2284,,
AT1G19140,2285,,
VSR1,2286,,
AT2G18465,2287,,
AT3G05910,2288,,
AT1G30300,2289,,
SPS2,2290,,
JAZ6,2291,,
AT3G44630,2292,,
FOLB1,2293,,
BBX14,2294,,
AT3G16175,2295,,
ORF110B,2296,,
AT1G14642,2297,,
AT2G44383,2298,,
AKR4C8,2299,,
AT4G18375,2300,,
GR1,2301,,
ACA10,2302,,
AT1G20030,2303,,
AT2G26840,2304,,
AT1G66345,2305,,
AT1G69680,2306,,
AT3G24100,2307,,
AT1G16825,2308,,
AT3G04000,2309,,
SULTR4;2,2310,,
AT1G04420,2311,,
AT1G11740,2312,,
ADS4,2313,,
TBL11,2314,,
AT1G78200,2315,,
TRM15,2316,,
ASAT1,2317,,
MAG1,2318,,
AT2G37580,2319,,
ERD6,2320,,
AT1G23130,2321,,
AT1G12855,2322,,
AT4G36105,2323,,
AT1G64500,2324,,
AT5G52970,2325,,
VTE1,2326,,
AT1G75230,2327,,
AT1G33612,2328,,
AT1G12070,2329,,
LDOX,2330,,
RECA2,2331,,
AT1G43060,2332,,
AT1G04990,2333,,
AT5G38096,2334,,
UBC33,2335,,
AT5G62910,2336,,
AT2G24290,2337,,
AT2G39320,2338,,
BEH2,2339,,
AT1G52000,2340,,
SGB1,2341,,
ATPMEPCRB,2342,,
NAPRT2,2343,,
MES5,2344,,
AT3G03770,2345,,
TBL37,2346,,
AT3G50940,2347,,
AT1G48590,2348,,
SOFL1,2349,,
AT4G05053,2350,,
AT3G06660,2351,,
AT4G19900,2352,,
AT3G12370,2353,,
GDU7,2354,,
AT3G59470,2355,,
AT3G26235,2356,,
AT2G41905,2357,,
TRM26,2358,,
AT3G62220,2359,,
AT5G05840,2360,,
UNE5,2361,,
AT4G35320,2362,,
ARD4,2363,,
SUVH2,2364,,
AT3G05320,2365,,
AT1G11410,2366,,
AUL1,2367,,
AT2G28920,2368,,
emb2191,2369,,
ISA3,2370,,
AT3G21100,2371,,
AT4G26450,2372,,
AT3G12650,2373,,
AT5G67040,2374,,
CDKC;1,2375,,
MPK4,2376,,
AT1G61100,2377,,
CYP711A1,2378,,
AT4G10390,2379,,
AT3G25597,2380,,
HTH,2381,,
AT1G64490,2382,,
AT1G17230,2383,,
AT5G60400,2384,,
PP2C5,2385,,
AT2G20724,2386,,
TAS3,2387,,
RHA1,2388,,
AT2G04852,2389,,
MLP168,2390,,
AT1G63830,2391,,
AT1G26650,2392,,
MMD1,2393,,
CYP91A2,2394,,
AT4G05510,2395,,
Fh5,2396,,
AT1G32260,2397,,
AT1G67856,2398,,
AT1G26920,2399,,
DRT111,2400,,
AT1G18382,2401,,
ARI8,2402,,
AT2G10260,2403,,
AT5G09570,2404,,
HEMD,2405,,
TPST,2406,,
MBP2,2407,,
APC2,2408,,
AT1G02410,2409,,
AT5G52410,2410,,
AT2G32520,2411,,
SOUL-1,2412,,
AT5G56980,2413,,
AT3G22260,2414,,
AT1G51080,2415,,
AT4G25830,2416,,
IAA14,2417,,
AT5G26730,2418,,
AT3G06610,2419,,
AT1G61190,2420,,
DAR4,2421,,
AT1G69210,2422,,
AT2G05115,2423,,
AT3G14140,2424,,
AT3G21210,2425,,
ACA1,2426,,
IRX14-L,2427,,
AT2G42950,2428,,
NIR1,2429,,
SERK4,2430,,
AT3G06520,2431,,
AT3G11950,2432,,
UNE1,2433,,
SCPL34,2434,,
SSR16,2435,,
AT1G51538,2436,,
AT3G54120,2437,,
AT5G05365,2438,,
AT1G23750,2439,,
AT4G20040,2440,,
A/N-InvC,2441,,
AT1G20925,2442,,
EMB1144,2443,,
AT2G22900,2444,,
AT1G11300,2445,,
AT3G59570,2446,,
AT4G20190,2447,,
AT4G35510,2448,,
AT1G49990,2449,,
AT2G20720,2450,,
PGL5,2451,,
AT3G08520,2452,,
AT3G08630,2453,,
AT1G44740,2454,,
CDA1,2455,,
AT4G31985,2456,,
AT1G68500,2457,,
SRR1,2458,,
AT2G32487,2459,,
AT1G61310,2460,,
AT4G31460,2461,,
AT1G64270,2462,,
NDF5,2463,,
AT3G20650,2464,,
AT5G35525,2465,,
AT5G11970,2466,,
AT3G51750,2467,,
ACL,2468,,
RS31,2469,,
AT4G26410,2470,,
CDPK9,2471,,
XTH7,2472,,
PLAT2,2473,,
AT1G34350,2474,,
AT5G13920,2475,,
MAPKKK19,2476,,
AT5G10620,2477,,
AT5G02240,2478,,
AT4G34930,2479,,
AT4G36960,2480,,
AT2G44860,2481,,
AT3G57450,2482,,
AT3G56890,2483,,
AT5G13240,2484,,
AT3G14750,2485,,
AT1G14010,2486,,
AT4G20830,2487,,
AT1G62935,2488,,
EMB1793,2489,,
AT5G53820,2490,,
AT1G07160,2491,,
AT1G67720,2492,,
PFI,2493,,
AT3G24780,2494,,
DMP7,2495,,
GTE6,2496,,
ELP1,2497,,
AT4G03115,2498,,
MLO8,2499,,
AT5G40348,2500,,
AT3G07170,2501,,
AT2G20690,2502,,
GPX7,2503,,
AT3G55300,2504,,
AT1G45110,2505,,
PABN1,2506,,
AT1G16740,2507,,
TRM11,2508,,
AT5G47730,2509,,
AT1G06000,2510,,
CYP708A3,2511,,
LOL2,2512,,
LCD1,2513,,
IPMI2,2514,,
GA20OX3,2515,,
GLB1,2516,,
AT5G09770,2517,,
AT2G34240,2518,,
AT1G06148,2519,,
AT1G76610,2520,,
AT3G16020,2521,,
AT5G08420,2522,,
MPB2C,2523,,
NEK5,2524,,
IAA2,2525,,
AT4G00980,2526,,
AT3G05430,2527,,
GL3,2528,,
GSTF11,2529,,
